tth,A-1.5.cps,A-11.5.cps,A-13.5.cps,A-15.5.cps,A-3.5.cps,A-5.5.cps,A-7.5.cps,A-9.5.cps,B-1.5.cps,B-11.5.cps,B-13.5.cps,B-3.5.cps,B-5.5.cps,B-7.5.cps,B-9.5.cps
70.80120513,0.72916668,0.716911778,0.594362756,0.8394608,0.735294131,0.704656876,0.753676485,0.808823545,0.765931387,0.716911778,0.698529425,0.72916668,0.716911778,0.698529425,0.857843153
70.8216703,0.723039229,0.643382365,0.612745109,0.698529425,0.643382365,0.888480409,0.78431374,0.723039229,0.667892169,0.772058838,0.72916668,0.72916668,0.625000012,0.600490207,0.723039229
70.84213547,0.710784327,0.649509816,0.612745109,0.680147072,0.698529425,0.759803936,0.747549034,0.637254914,0.600490207,0.759803936,0.692401974,0.625000012,0.625000012,0.680147072,0.692401974
70.86260064,0.796568642,0.704656876,0.759803936,0.716911778,0.661764718,0.78431374,0.747549034,0.821078447,0.667892169,0.637254914,0.588235305,0.625000012,0.704656876,0.594362756,0.643382365
70.88306581,0.851715702,0.704656876,0.643382365,0.753676485,0.747549034,0.680147072,0.625000012,0.753676485,0.631127463,0.778186289,0.765931387,0.698529425,0.723039229,0.600490207,0.772058838
70.90353098,0.778186289,0.625000012,0.661764718,0.735294131,0.698529425,0.968137273,0.606617658,0.618872561,0.723039229,0.72916668,0.680147072,0.643382365,0.533088245,0.618872561,0.723039229
70.92399615,0.692401974,0.716911778,0.533088245,0.563725501,0.643382365,0.661764718,0.716911778,0.643382365,0.72916668,0.643382365,0.772058838,0.606617658,0.67401962,0.618872561,0.655637267
70.94446132,0.802696093,0.600490207,0.563725501,0.563725501,0.723039229,0.680147072,0.778186289,0.741421582,0.551470599,0.569852952,0.67401962,0.741421582,0.661764718,0.575980403,0.551470599
70.96492648,0.741421582,0.594362756,0.545343147,0.704656876,0.704656876,0.735294131,0.643382365,0.612745109,0.637254914,0.710784327,0.594362756,0.618872561,0.588235305,0.600490207,0.643382365
70.98539165,0.741421582,0.692401974,0.686274523,0.526960794,0.649509816,0.661764718,0.631127463,0.649509816,0.600490207,0.625000012,0.625000012,0.625000012,0.710784327,0.582107854,0.723039229
71.00585682,0.692401974,0.575980403,0.637254914,0.759803936,0.612745109,0.680147072,0.667892169,0.575980403,0.477941185,0.686274523,0.637254914,0.698529425,0.551470599,0.539215696,0.78431374
71.02632199,0.747549034,0.667892169,0.582107854,0.655637267,0.649509816,0.741421582,0.606617658,0.710784327,0.612745109,0.600490207,0.569852952,0.631127463,0.520833343,0.575980403,0.600490207
71.04678716,0.741421582,0.643382365,0.606617658,0.588235305,0.539215696,0.72916668,0.772058838,0.661764718,0.643382365,0.680147072,0.600490207,0.575980403,0.533088245,0.588235305,0.698529425
71.06725233,0.680147072,0.575980403,0.72916668,0.667892169,0.655637267,0.582107854,0.698529425,0.704656876,0.637254914,0.618872561,0.569852952,0.612745109,0.588235305,0.477941185,0.796568642
71.0877175,0.710784327,0.72916668,0.655637267,0.643382365,0.698529425,0.67401962,0.649509816,0.588235305,0.698529425,0.67401962,0.551470599,0.625000012,0.637254914,0.563725501,0.704656876
71.10818267,0.72916668,0.698529425,0.582107854,0.551470599,0.569852952,0.643382365,0.637254914,0.686274523,0.508578441,0.802696093,0.582107854,0.606617658,0.545343147,0.643382365,0.698529425
71.12864784,0.704656876,0.606617658,0.698529425,0.661764718,0.625000012,0.649509816,0.594362756,0.594362756,0.655637267,0.569852952,0.594362756,0.716911778,0.637254914,0.686274523,0.667892169
71.14911301,0.790441191,0.661764718,0.569852952,0.618872561,0.539215696,0.649509816,0.637254914,0.655637267,0.625000012,0.692401974,0.667892169,0.551470599,0.655637267,0.55759805,0.618872561
71.16957818,0.594362756,0.594362756,0.55759805,0.55759805,0.582107854,0.606617658,0.563725501,0.594362756,0.563725501,0.667892169,0.539215696,0.741421582,0.496323539,0.563725501,0.667892169
71.19004335,0.606617658,0.655637267,0.637254914,0.575980403,0.55759805,0.667892169,0.575980403,0.575980403,0.655637267,0.612745109,0.545343147,0.582107854,0.655637267,0.55759805,0.667892169
71.21050851,0.551470599,0.67401962,0.55759805,0.594362756,0.661764718,0.631127463,0.575980403,0.582107854,0.539215696,0.545343147,0.526960794,0.582107854,0.563725501,0.661764718,0.631127463
71.23097368,0.827205898,0.643382365,0.490196088,0.551470599,0.625000012,0.680147072,0.569852952,0.637254914,0.667892169,0.588235305,0.637254914,0.637254914,0.67401962,0.520833343,0.588235305
71.25143885,0.637254914,0.545343147,0.655637267,0.490196088,0.649509816,0.625000012,0.655637267,0.569852952,0.606617658,0.612745109,0.582107854,0.618872561,0.667892169,0.625000012,0.698529425
71.27190402,0.600490207,0.569852952,0.539215696,0.612745109,0.625000012,0.618872561,0.606617658,0.563725501,0.655637267,0.539215696,0.594362756,0.563725501,0.612745109,0.588235305,0.55759805
71.29236919,0.710784327,0.55759805,0.649509816,0.514705892,0.588235305,0.692401974,0.704656876,0.484068637,0.435049028,0.637254914,0.618872561,0.606617658,0.55759805,0.496323539,0.618872561
71.31283436,0.618872561,0.618872561,0.600490207,0.55759805,0.582107854,0.563725501,0.588235305,0.612745109,0.50245099,0.539215696,0.625000012,0.643382365,0.655637267,0.55759805,0.686274523
71.33329953,0.680147072,0.606617658,0.600490207,0.667892169,0.625000012,0.625000012,0.582107854,0.569852952,0.533088245,0.50245099,0.551470599,0.631127463,0.514705892,0.582107854,0.649509816
71.3537647,0.655637267,0.649509816,0.563725501,0.625000012,0.575980403,0.539215696,0.686274523,0.637254914,0.508578441,0.551470599,0.588235305,0.55759805,0.484068637,0.600490207,0.600490207
71.37422987,0.618872561,0.680147072,0.588235305,0.680147072,0.643382365,0.563725501,0.686274523,0.526960794,0.588235305,0.655637267,0.618872561,0.50245099,0.55759805,0.606617658,0.526960794
71.39469504,0.637254914,0.533088245,0.600490207,0.594362756,0.606617658,0.716911778,0.600490207,0.618872561,0.551470599,0.551470599,0.520833343,0.563725501,0.588235305,0.477941185,0.600490207
71.41516021,0.588235305,0.582107854,0.600490207,0.50245099,0.575980403,0.625000012,0.692401974,0.545343147,0.514705892,0.594362756,0.618872561,0.514705892,0.569852952,0.545343147,0.551470599
71.43562537,0.618872561,0.600490207,0.667892169,0.655637267,0.600490207,0.67401962,0.471813734,0.539215696,0.618872561,0.50245099,0.545343147,0.612745109,0.545343147,0.490196088,0.612745109
71.45609054,0.569852952,0.514705892,0.655637267,0.50245099,0.606617658,0.594362756,0.67401962,0.649509816,0.55759805,0.631127463,0.600490207,0.520833343,0.575980403,0.631127463,0.575980403
71.47655571,0.796568642,0.680147072,0.600490207,0.563725501,0.600490207,0.600490207,0.637254914,0.612745109,0.526960794,0.637254914,0.533088245,0.545343147,0.625000012,0.55759805,0.551470599
71.49702088,0.704656876,0.594362756,0.661764718,0.55759805,0.649509816,0.631127463,0.643382365,0.631127463,0.575980403,0.533088245,0.533088245,0.526960794,0.484068637,0.545343147,0.606617658
71.51748605,0.631127463,0.563725501,0.667892169,0.526960794,0.606617658,0.637254914,0.600490207,0.600490207,0.661764718,0.637254914,0.588235305,0.520833343,0.625000012,0.575980403,0.606617658
71.53795122,0.582107854,0.582107854,0.667892169,0.618872561,0.680147072,0.698529425,0.618872561,0.588235305,0.649509816,0.539215696,0.55759805,0.44730393,0.484068637,0.526960794,0.618872561
71.55841639,0.649509816,0.612745109,0.618872561,0.563725501,0.594362756,0.698529425,0.649509816,0.55759805,0.667892169,0.582107854,0.563725501,0.594362756,0.533088245,0.582107854,0.520833343
71.57888156,0.600490207,0.459558832,0.508578441,0.533088245,0.631127463,0.625000012,0.741421582,0.680147072,0.655637267,0.545343147,0.569852952,0.533088245,0.551470599,0.612745109,0.551470599
71.59934673,0.55759805,0.551470599,0.545343147,0.471813734,0.526960794,0.643382365,0.496323539,0.631127463,0.594362756,0.643382365,0.563725501,0.465686283,0.618872561,0.526960794,0.692401974
71.6198119,0.692401974,0.539215696,0.539215696,0.533088245,0.575980403,0.594362756,0.747549034,0.588235305,0.539215696,0.50245099,0.563725501,0.582107854,0.692401974,0.594362756,0.612745109
71.64027707,0.735294131,0.484068637,0.661764718,0.514705892,0.78431374,0.631127463,0.625000012,0.686274523,0.575980403,0.692401974,0.594362756,0.588235305,0.533088245,0.551470599,0.563725501
71.66074223,0.551470599,0.50245099,0.606617658,0.625000012,0.594362756,0.649509816,0.582107854,0.551470599,0.545343147,0.655637267,0.551470599,0.508578441,0.55759805,0.67401962,0.606617658
71.6812074,0.631127463,0.582107854,0.655637267,0.563725501,0.575980403,0.631127463,0.698529425,0.55759805,0.471813734,0.563725501,0.569852952,0.67401962,0.582107854,0.526960794,0.637254914
71.70167257,0.692401974,0.594362756,0.582107854,0.55759805,0.649509816,0.686274523,0.569852952,0.680147072,0.649509816,0.539215696,0.588235305,0.67401962,0.545343147,0.575980403,0.637254914
71.72213774,0.569852952,0.618872561,0.686274523,0.625000012,0.588235305,0.575980403,0.637254914,0.588235305,0.569852952,0.588235305,0.551470599,0.649509816,0.612745109,0.55759805,0.612745109
71.74260291,0.637254914,0.545343147,0.588235305,0.631127463,0.514705892,0.575980403,0.637254914,0.692401974,0.55759805,0.606617658,0.72916668,0.526960794,0.704656876,0.606617658,0.600490207
71.76306808,0.606617658,0.545343147,0.582107854,0.588235305,0.649509816,0.563725501,0.637254914,0.514705892,0.575980403,0.631127463,0.539215696,0.582107854,0.526960794,0.514705892,0.582107854
71.78353325,0.612745109,0.484068637,0.582107854,0.533088245,0.508578441,0.600490207,0.631127463,0.582107854,0.465686283,0.637254914,0.582107854,0.44730393,0.667892169,0.55759805,0.569852952
71.80399842,0.643382365,0.710784327,0.582107854,0.582107854,0.514705892,0.569852952,0.747549034,0.680147072,0.625000012,0.588235305,0.600490207,0.563725501,0.551470599,0.477941185,0.563725501
71.82446359,0.551470599,0.569852952,0.575980403,0.680147072,0.606617658,0.582107854,0.588235305,0.686274523,0.55759805,0.710784327,0.533088245,0.649509816,0.600490207,0.526960794,0.643382365
71.84492876,0.643382365,0.569852952,0.606617658,0.600490207,0.563725501,0.704656876,0.545343147,0.698529425,0.612745109,0.698529425,0.551470599,0.582107854,0.625000012,0.526960794,0.631127463
71.86539393,0.625000012,0.735294131,0.680147072,0.569852952,0.520833343,0.514705892,0.655637267,0.814950996,0.465686283,0.625000012,0.55759805,0.496323539,0.539215696,0.606617658,0.563725501
71.88585909,0.637254914,0.649509816,0.643382365,0.606617658,0.514705892,0.606617658,0.569852952,0.643382365,0.539215696,0.631127463,0.514705892,0.588235305,0.526960794,0.686274523,0.533088245
71.90632426,0.484068637,0.618872561,0.520833343,0.508578441,0.526960794,0.661764718,0.710784327,0.588235305,0.612745109,0.575980403,0.698529425,0.545343147,0.588235305,0.50245099,0.582107854
71.92678943,0.612745109,0.704656876,0.582107854,0.55759805,0.765931387,0.594362756,0.563725501,0.55759805,0.55759805,0.551470599,0.698529425,0.588235305,0.643382365,0.526960794,0.643382365
71.9472546,0.637254914,0.643382365,0.692401974,0.643382365,0.594362756,0.637254914,0.649509816,0.625000012,0.649509816,0.551470599,0.625000012,0.551470599,0.594362756,0.490196088,0.661764718
71.96771977,0.67401962,0.588235305,0.594362756,0.710784327,0.569852952,0.692401974,0.625000012,0.606617658,0.716911778,0.606617658,0.55759805,0.569852952,0.441176479,0.575980403,0.643382365
71.98818494,0.698529425,0.643382365,0.514705892,0.618872561,0.539215696,0.67401962,0.790441191,0.606617658,0.563725501,0.465686283,0.704656876,0.514705892,0.606617658,0.67401962,0.520833343
72.00865011,0.67401962,0.686274523,0.814950996,0.680147072,0.582107854,0.680147072,0.612745109,0.612745109,0.539215696,0.600490207,0.606617658,0.563725501,0.575980403,0.575980403,0.741421582
72.02911528,0.667892169,0.649509816,0.594362756,0.78431374,0.667892169,0.625000012,0.631127463,0.649509816,0.582107854,0.698529425,0.526960794,0.588235305,0.588235305,0.594362756,0.655637267
72.04958045,0.704656876,0.661764718,0.612745109,0.661764718,0.661764718,0.692401974,0.569852952,0.637254914,0.655637267,0.661764718,0.551470599,0.686274523,0.575980403,0.533088245,0.67401962
72.07004562,0.778186289,0.716911778,0.72916668,0.67401962,0.625000012,0.78431374,0.716911778,0.600490207,0.643382365,0.649509816,0.67401962,0.643382365,0.625000012,0.67401962,0.600490207
72.09051079,0.575980403,0.661764718,0.594362756,0.588235305,0.618872561,0.631127463,0.67401962,0.78431374,0.704656876,0.667892169,0.686274523,0.655637267,0.747549034,0.606617658,0.435049028
72.11097595,0.67401962,0.692401974,0.545343147,0.649509816,0.661764718,0.661764718,0.661764718,0.686274523,0.655637267,0.563725501,0.533088245,0.637254914,0.637254914,0.631127463,0.575980403
72.13144112,0.637254914,0.655637267,0.716911778,0.661764718,0.594362756,0.600490207,0.588235305,0.692401974,0.723039229,0.667892169,0.649509816,0.67401962,0.667892169,0.539215696,0.631127463
72.15190629,0.575980403,0.723039229,0.692401974,0.723039229,0.661764718,0.765931387,0.704656876,0.661764718,0.600490207,0.625000012,0.594362756,0.637254914,0.692401974,0.551470599,0.716911778
72.17237146,0.704656876,0.680147072,0.741421582,0.631127463,0.588235305,0.704656876,0.643382365,0.600490207,0.50245099,0.600490207,0.667892169,0.747549034,0.625000012,0.625000012,0.710784327
72.19283663,0.649509816,0.716911778,0.631127463,0.661764718,0.753676485,0.600490207,0.78431374,0.588235305,0.78431374,0.661764718,0.716911778,0.710784327,0.637254914,0.67401962,0.814950996
72.2133018,0.716911778,0.753676485,0.698529425,0.625000012,0.741421582,0.686274523,0.667892169,0.680147072,0.772058838,0.723039229,0.618872561,0.747549034,0.827205898,0.698529425,0.692401974
72.23376697,0.680147072,0.710784327,0.735294131,0.808823545,0.753676485,0.686274523,0.661764718,0.882352958,0.723039229,0.686274523,0.661764718,0.588235305,0.716911778,0.575980403,0.698529425
72.25423214,0.735294131,0.765931387,0.631127463,0.686274523,0.631127463,0.588235305,0.827205898,0.710784327,0.582107854,0.67401962,0.600490207,0.698529425,0.649509816,0.643382365,0.845588251
72.27469731,0.790441191,0.723039229,0.790441191,0.698529425,0.741421582,0.72916668,0.680147072,0.833333349,0.67401962,0.704656876,0.625000012,0.765931387,0.649509816,0.588235305,0.765931387
72.29516248,0.723039229,0.67401962,0.735294131,0.704656876,0.723039229,0.667892169,0.747549034,0.655637267,0.796568642,0.704656876,0.759803936,0.661764718,0.833333349,0.765931387,0.735294131
72.31562765,0.833333349,0.796568642,0.778186289,0.747549034,0.661764718,0.741421582,0.704656876,0.716911778,0.612745109,0.741421582,0.72916668,0.55759805,0.655637267,0.631127463,0.72916668
72.33609281,0.625000012,0.765931387,0.741421582,0.625000012,0.802696093,0.747549034,0.772058838,0.759803936,0.667892169,0.759803936,0.72916668,0.67401962,0.72916668,0.716911778,0.802696093
72.35655798,0.765931387,0.888480409,0.710784327,0.796568642,0.67401962,0.78431374,0.857843153,0.741421582,0.631127463,0.753676485,0.649509816,0.649509816,0.845588251,0.723039229,0.796568642
72.37702315,0.955882371,0.833333349,0.808823545,0.649509816,0.710784327,0.710784327,0.704656876,0.692401974,0.753676485,0.778186289,0.637254914,0.747549034,0.912990213,0.618872561,0.833333349
72.39748832,0.704656876,0.857843153,0.686274523,0.772058838,0.618872561,0.845588251,0.710784327,0.845588251,0.741421582,0.851715702,0.710784327,0.661764718,0.72916668,0.888480409,0.808823545
72.41795349,0.72916668,0.827205898,0.906862762,0.661764718,0.888480409,0.698529425,0.821078447,0.680147072,0.8394608,0.888480409,0.765931387,0.802696093,0.912990213,0.851715702,0.753676485
72.43841866,0.827205898,0.716911778,0.753676485,0.870098055,0.735294131,0.814950996,0.790441191,0.723039229,0.833333349,0.747549034,0.772058838,0.790441191,0.882352958,0.89460786,0.968137273
72.45888383,0.778186289,0.814950996,0.8394608,0.925245115,0.974264724,0.943627469,0.900735311,0.912990213,0.753676485,0.882352958,0.876225507,0.796568642,0.716911778,0.772058838,0.980392175
72.479349,0.821078447,0.888480409,0.925245115,0.814950996,0.723039229,0.870098055,0.900735311,0.888480409,0.833333349,0.89460786,0.72916668,0.753676485,0.974264724,0.876225507,0.912990213
72.49981417,0.778186289,0.876225507,0.845588251,0.900735311,0.735294131,0.857843153,0.912990213,0.827205898,0.790441191,0.857843153,0.863970604,0.857843153,0.863970604,0.753676485,0.857843153
72.52027934,0.876225507,0.943627469,0.906862762,0.962009822,0.78431374,0.912990213,0.943627469,0.882352958,0.753676485,0.833333349,0.827205898,0.943627469,0.808823545,0.814950996,0.857843153
72.54074451,0.772058838,1.029411784,0.863970604,0.925245115,0.89460786,0.974264724,1.060049039,0.89460786,1.047794137,0.937500018,0.888480409,0.796568642,0.906862762,0.802696093,0.900735311
72.56120967,0.808823545,0.845588251,0.943627469,0.912990213,1.053921588,0.851715702,0.937500018,0.89460786,0.765931387,1.084558844,0.955882371,0.94975492,0.912990213,0.851715702,1.109068648
72.58167484,0.955882371,0.906862762,1.029411784,0.919117664,0.882352958,0.955882371,1.017156882,1.00490198,0.943627469,1.084558844,1.047794137,1.151960806,0.962009822,0.974264724,0.94975492
72.60214001,0.925245115,1.029411784,0.863970604,1.072303942,1.066176491,1.023284333,1.164215708,1.090686295,0.863970604,1.084558844,0.863970604,0.968137273,1.139705904,0.986519626,0.962009822
72.62260518,0.888480409,1.053921588,0.89460786,0.919117664,1.078431393,1.066176491,1.00490198,1.078431393,1.084558844,1.072303942,1.017156882,1.170343159,0.943627469,1.109068648,1.200980415
72.64307035,1.158088257,1.158088257,1.102941197,1.170343159,1.133578453,1.219362768,1.158088257,1.237745121,1.200980415,1.151960806,1.017156882,1.151960806,1.102941197,1.029411784,1.035539235
72.66353552,1.023284333,1.268382377,1.17647061,1.250000023,1.084558844,1.084558844,1.225490219,1.164215708,1.072303942,1.035539235,1.262254926,1.170343159,1.200980415,1.066176491,1.299019632
72.68400069,1.23161767,1.188725512,1.23161767,1.17647061,1.323529437,1.243872572,1.482843165,1.409313752,1.299019632,1.243872572,1.164215708,1.084558844,1.323529437,1.243872572,1.237745121
72.70446586,1.133578453,1.335784339,1.439951007,1.433823556,1.421568654,1.446078458,1.384803947,1.335784339,1.200980415,1.488970616,1.378676496,1.439951007,1.384803947,1.415441203,1.317401985
72.72493103,1.268382377,1.6789216,1.464460812,1.501225518,1.409313752,1.329656888,1.537990225,1.45220591,1.495098067,1.648284345,1.28676473,1.482843165,1.415441203,1.654411796,1.525735323
72.7453962,1.390931399,1.715686307,1.636029442,1.648284345,1.709558855,1.703431404,1.574754931,1.660539247,1.562500029,1.642156893,1.550245127,1.562500029,1.51348042,1.703431404,1.881127486
72.76586137,1.550245127,1.832107877,1.795343171,1.96078435,1.740196111,1.654411796,1.795343171,1.605392187,1.709558855,1.599264736,1.721813758,1.758578464,1.832107877,1.868872584,1.6789216
72.78632654,1.611519638,2.022058861,2.132352981,1.905637291,1.709558855,1.783088269,1.887254937,1.875000035,2.144607883,1.948529448,1.966911801,1.985294155,1.881127486,2.138480432,2.175245139
72.8067917,1.881127486,2.199754943,2.432598085,2.365196123,2.095588274,2.058823568,1.948529448,2.07107847,2.046568666,2.230392199,2.077205921,2.310049063,2.120098079,2.457107889,2.267156905
72.82725687,2.224264747,2.432598085,2.536764753,2.512254949,2.248774552,2.35294122,2.224264747,2.432598085,2.212009845,2.487745145,2.359068672,2.671568677,2.414215731,2.567402009,2.107843177
72.84772204,2.101715726,2.604166715,2.549019656,2.702205933,2.530637302,2.432598085,2.524509851,2.5183824,2.57352946,2.512254949,2.457107889,2.769607895,2.837009857,3.112745156,2.781862797
72.86818721,2.12622553,2.726715737,2.806372601,2.689951031,2.714460835,2.549019656,2.732843188,2.561274558,2.677696129,2.843137308,2.80024515,2.591911813,2.80024515,3.161764765,2.68382358
72.88865238,2.193627492,2.444852987,3.063725547,2.549019656,2.500000047,2.671568677,2.622549069,2.68382358,2.604166715,2.837009857,2.702205933,2.610294166,2.702205933,2.953431428,2.671568677
72.90911755,2.23651965,2.5183824,2.763480444,2.524509851,2.5183824,2.426470634,2.420343183,2.610294166,2.732843188,2.665441226,2.702205933,2.659313775,2.365196123,2.708333384,2.91053927
72.92958272,2.107843177,2.310049063,2.506127498,2.346813769,2.432598085,2.579656911,2.426470634,2.279411807,2.457107889,2.542892204,2.708333384,2.426470634,2.561274558,2.849264759,2.647058873
72.95004789,2.083333372,2.113970628,2.702205933,2.230392199,2.162990237,2.193627492,2.212009845,1.985294155,2.267156905,2.328431416,2.150735334,2.555147107,2.224264747,2.340686318,2.340686318
72.97051306,1.795343171,2.175245139,2.303921612,2.009803959,2.132352981,2.169117688,2.254902003,2.058823568,2.150735334,2.064951019,2.273284356,2.212009845,2.224264747,2.334558867,2.359068672
72.99097823,1.979166704,2.175245139,2.316176514,2.107843177,2.028186312,2.205882394,1.936274546,2.212009845,2.083333372,2.322303965,2.022058861,2.12622553,2.199754943,2.199754943,1.985294155
73.0114434,1.807598073,2.089460823,2.101715726,2.23651965,2.169117688,1.973039253,2.046568666,1.985294155,1.850490231,2.144607883,2.224264747,2.003676508,1.966911801,2.205882394,2.199754943
73.03190856,1.838235328,1.985294155,2.162990237,2.35294122,1.887254937,1.881127486,2.028186312,2.212009845,1.954656899,2.144607883,2.162990237,1.991421606,2.107843177,2.064951019,2.095588274
73.05237373,2.046568666,2.083333372,2.01593141,1.979166704,2.187500041,1.911764742,2.12622553,2.07107847,2.144607883,2.156862785,2.248774552,1.973039253,1.875000035,2.009803959,2.058823568
73.0728389,1.868872584,2.034313764,2.310049063,2.205882394,1.868872584,2.064951019,1.954656899,1.930147095,2.113970628,2.279411807,2.29166671,2.058823568,2.218137296,2.303921612,2.199754943
73.09330407,1.642156893,1.979166704,2.395833378,2.01593141,1.84436278,1.838235328,2.212009845,2.156862785,1.875000035,2.12622553,2.150735334,1.954656899,1.954656899,2.077205921,2.077205921
73.11376924,1.746323562,1.783088269,1.84436278,2.077205921,2.095588274,1.84436278,1.776960818,1.776960818,1.985294155,1.893382388,1.966911801,1.948529448,1.997549057,1.868872584,1.96078435
73.13423441,1.642156893,1.752451013,1.905637291,1.770833366,1.764705915,1.795343171,1.905637291,1.593137285,1.642156893,1.727941209,2.009803959,1.881127486,1.727941209,1.942401997,1.930147095
73.15469958,1.691176502,1.587009834,1.672794149,1.56862748,1.893382388,1.672794149,1.685049051,1.605392187,1.697303953,1.507352969,1.917892193,1.629901991,1.636029442,1.783088269,1.758578464
73.17516475,1.384803947,1.507352969,1.617647089,1.550245127,1.525735323,1.617647089,1.819852975,1.531862774,1.415441203,1.507352969,1.672794149,1.45220591,1.45220591,1.562500029,1.562500029
73.19562992,1.409313752,1.501225518,1.507352969,1.446078458,1.45220591,1.56862748,1.366421594,1.378676496,1.372549045,1.525735323,1.384803947,1.562500029,1.495098067,1.354166692,1.470588263
73.21609509,1.250000023,1.45220591,1.305147083,1.268382377,1.299019632,1.280637279,1.390931399,1.311274534,1.164215708,1.45220591,1.446078458,1.188725512,1.292892181,1.348039241,1.256127474
73.23656026,1.299019632,1.28676473,1.225490219,1.182598061,1.213235317,1.390931399,1.390931399,1.299019632,1.299019632,1.280637279,1.256127474,1.317401985,0.998774528,1.243872572,1.299019632
73.25702542,1.072303942,1.225490219,1.096813746,1.225490219,1.078431393,1.366421594,1.274509828,1.262254926,1.047794137,1.250000023,1.243872572,1.243872572,1.292892181,1.256127474,1.158088257
73.27749059,1.151960806,1.17647061,1.096813746,1.200980415,1.102941197,1.292892181,1.182598061,1.145833355,1.090686295,1.237745121,1.268382377,1.17647061,1.225490219,1.139705904,1.225490219
73.29795576,1.182598061,1.017156882,1.102941197,1.250000023,0.968137273,1.127451001,1.182598061,1.047794137,0.986519626,0.968137273,1.194852964,1.041666686,1.023284333,1.102941197,1.170343159
73.31842093,1.158088257,1.237745121,1.200980415,1.188725512,0.955882371,1.12132355,1.170343159,1.102941197,1.047794137,1.102941197,1.072303942,1.00490198,1.145833355,1.305147083,1.066176491
73.3388861,1.066176491,1.00490198,0.937500018,0.986519626,1.047794137,1.060049039,0.968137273,0.962009822,1.078431393,1.078431393,1.017156882,1.035539235,1.066176491,1.090686295,1.084558844
73.35935127,1.084558844,1.035539235,1.029411784,0.925245115,1.00490198,1.084558844,1.017156882,1.023284333,1.158088257,0.931372566,0.974264724,1.084558844,1.053921588,1.102941197,1.060049039
73.37981644,1.017156882,1.090686295,0.931372566,1.060049039,1.011029431,1.200980415,0.998774528,1.00490198,0.955882371,1.139705904,1.011029431,0.931372566,1.170343159,1.066176491,0.974264724
73.40028161,1.170343159,0.980392175,1.023284333,0.955882371,1.023284333,1.035539235,1.182598061,1.170343159,0.870098055,1.170343159,0.974264724,1.066176491,1.035539235,1.00490198,0.986519626
73.42074678,1.041666686,0.94975492,1.078431393,0.919117664,1.127451001,1.029411784,0.845588251,0.974264724,1.023284333,1.041666686,1.035539235,0.962009822,0.94975492,0.955882371,0.925245115
73.44121195,1.133578453,0.980392175,0.974264724,1.102941197,0.937500018,1.041666686,1.053921588,1.029411784,0.925245115,1.047794137,1.139705904,1.102941197,1.170343159,0.888480409,1.066176491
73.46167712,1.12132355,1.011029431,0.94975492,1.243872572,1.017156882,1.072303942,1.066176491,1.017156882,0.89460786,1.017156882,1.066176491,1.133578453,0.955882371,0.912990213,1.139705904
73.48214228,1.145833355,1.060049039,0.925245115,0.980392175,0.962009822,1.041666686,1.182598061,1.029411784,0.998774528,0.962009822,1.017156882,0.986519626,1.213235317,1.060049039,1.029411784
73.50260745,1.035539235,1.041666686,0.931372566,0.955882371,0.900735311,0.980392175,1.12132355,1.139705904,0.992647077,0.919117664,1.053921588,0.986519626,1.047794137,0.870098055,0.925245115
73.52307262,0.94975492,1.041666686,0.992647077,1.041666686,0.943627469,0.900735311,1.096813746,0.980392175,0.912990213,1.035539235,0.882352958,1.041666686,1.096813746,0.974264724,1.00490198
73.54353779,1.084558844,1.078431393,1.029411784,1.00490198,1.066176491,1.017156882,0.962009822,1.090686295,0.882352958,1.011029431,0.980392175,1.053921588,1.090686295,1.109068648,1.023284333
73.56400296,1.090686295,1.066176491,1.053921588,1.060049039,1.053921588,1.072303942,0.955882371,0.992647077,0.992647077,1.182598061,1.102941197,1.12132355,1.194852964,0.980392175,1.182598061
73.58446813,1.17647061,1.23161767,1.047794137,1.219362768,1.084558844,1.17647061,1.182598061,1.213235317,1.158088257,1.17647061,1.250000023,1.170343159,1.237745121,1.115196099,1.109068648
73.6049333,1.072303942,1.090686295,1.133578453,1.323529437,1.250000023,1.182598061,1.213235317,1.354166692,1.366421594,1.292892181,1.17647061,1.188725512,1.102941197,1.200980415,1.256127474
73.62539847,1.188725512,1.237745121,1.243872572,1.335784339,1.225490219,1.299019632,1.311274534,1.115196099,1.207107866,1.207107866,1.164215708,1.225490219,1.243872572,1.335784339,1.237745121
73.64586364,1.384803947,1.482843165,1.200980415,1.170343159,1.213235317,1.409313752,1.256127474,1.458333361,1.329656888,1.268382377,1.39705885,1.188725512,1.194852964,1.28676473,1.274509828
73.66632881,1.250000023,1.446078458,1.268382377,1.225490219,1.200980415,1.329656888,1.139705904,1.28676473,1.182598061,1.200980415,1.384803947,1.151960806,1.182598061,1.237745121,1.274509828
73.68679398,1.200980415,1.213235317,1.133578453,1.39705885,1.299019632,1.329656888,1.182598061,1.12132355,1.060049039,1.207107866,1.188725512,1.194852964,1.262254926,1.17647061,1.262254926
73.70725914,1.158088257,1.127451001,1.34191179,1.145833355,1.311274534,1.041666686,1.158088257,1.170343159,1.158088257,1.115196099,1.274509828,1.213235317,1.072303942,1.078431393,1.268382377
73.72772431,1.102941197,1.109068648,1.151960806,1.139705904,1.158088257,1.243872572,1.133578453,1.207107866,1.029411784,1.145833355,1.029411784,1.115196099,1.023284333,1.066176491,1.219362768
